floor_area_sqm,total_resales_in_town,nearest_mrt_dist,remaining_lease,town_BUKIT MERAH,flat_type_3 ROOM,street_name_CANTONMENT RD,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_19 TO 21,flat_model_Apartment,flat_model_Maisonette,town_PASIR RIS,street_name_DAWSON RD,flat_model_Premium Apartment,nearest_mall_dist,total_nearby_mrt,street_name_ANG MO KIO ST 51,flat_model_New Generation,nearest_bus_stop_Blk 18,town_SEMBAWANG,flat_type_2 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_model_Standard,flat_model_Type S1,flat_model_Model A,storey_range_16 TO 18,flat_model_Simplified,flat_model_DBSS,town_MARINE PARADE,flat_model_Improved,storey_range_07 TO 09,nearest_primary_school_ZHANGDE PRIMARY SCHOOL,street_name_JLN BAHAGIA,town_BUKIT BATOK,town_BUKIT PANJANG,town_HOUGANG,town_CHOA CHU KANG,nearest_school_WOODLANDS SECONDARY SCHOOL,nearest_mrt_Admiralty,street_name_MCNAIR RD,nearest_mrt_Kallang,nearest_mall_Sun Plaza,total_resales_in_block,storey_range_10 TO 12,nearest_school_GAN ENG SENG PRIMARY SCHOOL,nearest_school_BLANGAH RISE PRIMARY SCHOOL,street_name_TELOK BLANGAH ST 31,storey_range_22 TO 24,nearest_bus_stop_Opp Blk 565,town_CENTRAL AREA,street_name_ANG MO KIO AVE 3,street_name_ANG MO KIO ST 44,nearest_school_KHENG CHENG SCHOOL,storey_range_37 TO 39,storey_range_25 TO 27,flat_type_4 ROOM,town_QUEENSTOWN,town_ANG MO KIO,town_SENGKANG,town_TAMPINES,town_WOODLANDS,nearest_mrt_Toa Payoh,street_name_CLEMENTI AVE 3,town_JURONG EAST,town_BEDOK,storey_range_31 TO 33,nearest_primary_school_RADIN MAS PRIMARY SCHOOL,nearest_mrt_Tiong Bahru,nearest_mrt_Sengkang,total_resales_in_street,nearest_mrt_Outram Park,storey_range_28 TO 30,resale_price
122.0,214,0.5131092334149135,68.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.5306516299028652,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,610000.0
123.0,214,1.3012206770268628,76.25,0,0,0,0,0,0,0,0,0,0,1,0.4334751818920866,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,590000.0
123.0,214,1.2318317808772683,76.1666666666667,0,0,0,1,0,0,0,0,0,0,1,0.3357182294448146,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,545000.0
116.0,214,1.3522492760166394,75.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3506032229624382,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,558000.0
121.0,214,1.3192300208043706,75.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.3445655977874944,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,598000.0
113.0,214,1.1499710382711814,92.5,0,0,0,0,0,0,0,0,0,0,0,0.26077624661024,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,633000.0
113.0,214,1.2058260947039643,92.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.2248534941458506,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,628000.0
113.0,214,1.1735033639139971,92.5,0,0,0,0,1,0,0,0,0,0,0,0.2958668372179842,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,570000.0
115.0,214,1.3686681609478868,75.4166666666667,0,0,0,0,1,0,0,0,0,0,0,0.3717279384119964,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,530000.0
113.0,214,1.1525247656949635,92.5,0,0,0,1,0,0,0,0,0,0,0,0.2227249416398848,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,580000.0
113.0,214,1.2058260947039643,92.5,0,0,0,0,0,0,0,0,0,0,0,0.2248534941458506,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,590000.0
117.0,214,1.274112422732738,75.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.2619972489314597,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,570000.0
113.0,214,1.0831004164540443,92.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.2330401460805728,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,610000.0
113.0,214,1.091665045586488,92.4166666666667,0,0,0,0,1,0,0,0,0,0,0,0.1780286707690743,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,590000.0
113.0,214,1.0902924902373456,92.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.3340230846835172,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,640000.0
113.0,214,1.3926090835024925,94.0,0,0,0,0,0,0,0,0,0,0,0,0.529463089992634,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,610000.0
113.0,214,1.4118114132478128,93.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0.5393643266241688,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,600000.0
113.0,214,1.4118114132478128,93.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0.5393643266241688,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,660000.0
113.0,214,1.064152816867583,93.25,0,0,0,0,0,0,0,0,0,0,0,0.3604805418765425,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,685000.0
110.0,214,0.5631180034529034,79.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0.5596842883792237,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,590000.0
122.0,214,0.6394620837053715,75.9166666666667,0,0,0,0,0,0,0,0,0,0,1,0.5723030954137261,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,540000.0
110.0,214,0.7971231584308482,78.75,0,0,0,0,1,0,0,0,0,0,0,0.7379949703769653,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,510000.0
124.0,214,0.387084303834682,75.9166666666667,0,0,0,0,1,0,0,0,0,0,1,0.3334900423435568,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,585000.0
110.0,214,0.759301512472798,79.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.7430399046131896,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,518888.0
122.0,214,0.7500616867896005,65.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0.4758307974839272,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,535000.0
110.0,214,0.7326248007095346,78.25,0,0,0,0,1,0,0,0,0,0,0,0.6997936022574925,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,525000.0
128.0,214,0.5851140690627505,71.5,0,0,0,0,0,0,0,0,0,0,0,0.4813498225198179,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,615888.0
128.0,214,0.3611082303366118,72.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0.4051891536300857,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,568000.0
133.0,214,0.5880165480126353,71.0,0,0,0,0,0,0,0,0,0,0,0,0.3929798921417191,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,605000.0
125.0,214,0.5677201049564934,71.75,0,0,0,0,0,0,0,0,0,0,0,0.196686268379207,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,550000.0
123.0,214,0.4731793326847553,70.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3926598889049764,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,635000.0
131.0,214,0.4640810112387739,72.5,0,0,0,0,0,0,0,0,0,0,0,0.4048094115770478,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,628000.0
134.0,214,0.4367918822409364,72.5,0,0,0,0,1,0,0,0,0,0,0,0.3738932673412722,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,630000.0
127.0,214,0.3572591583950461,72.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0.2975367824346888,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,610000.0
121.0,214,0.1906844283460887,73.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.1373056216832134,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,630000.0
123.0,214,0.1754781381571477,74.0833333333333,0,0,0,0,0,0,0,0,0,0,1,0.1783268227360631,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,690000.0
124.0,214,0.6001151854992133,74.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.4081941389686366,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,628000.0
113.0,214,1.4401841597695295,93.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.551726759671084,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,635888.0
112.0,214,1.1318563182903598,93.75,0,0,0,0,0,0,0,0,0,0,0,0.4754345498768939,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,660000.0
132.0,214,0.8266965808567721,60.25,0,0,0,0,0,0,0,0,0,0,0,0.2765577751109038,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,545000.0
121.0,214,0.9272324633153766,65.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0.2050936413331676,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,545000.0
146.0,214,0.7542519316087383,65.6666666666667,0,0,0,1,0,0,0,1,0,0,0,0.3787876067186841,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,700000.0
148.0,214,0.6948520353406615,69.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0.2558601845093717,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,700000.0
142.0,214,1.2105964262664923,76.25,0,0,0,0,1,0,0,0,0,0,1,0.5120747249197135,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,740000.0
152.0,214,0.5890767174379546,71.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0.3902533899504214,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,745000.0
153.0,214,0.5931410680550206,71.5833333333333,0,0,0,0,1,0,0,1,0,0,0,0.2903727450901481,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,808888.0
148.0,214,0.4993024286666299,72.1666666666667,0,0,0,1,0,0,1,0,0,0,0,0.4055809614541162,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,665000.0
143.0,214,0.796726707751178,71.0833333333333,0,0,0,0,1,0,1,0,0,0,0,0.189537530524793,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,665000.0
145.0,214,0.3244142730177856,72.1666666666667,0,0,0,1,0,0,1,0,0,0,0,0.2410974055951578,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,695000.0
73.0,117,0.7134542023067053,89.75,0,1,0,0,0,0,0,0,0,0,0,0.5087773941887184,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,618000.0
82.0,117,0.3245663343240715,54.5833333333333,0,1,0,0,1,0,0,0,0,0,0,0.3110268927835439,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,443000.0
82.0,117,0.4864941856510307,54.0833333333333,0,1,0,1,0,0,0,0,0,0,0,0.4462956117501526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,425000.0
67.0,117,0.2452249190171486,54.6666666666667,0,1,0,0,1,0,0,0,0,0,0,0.2180454760096949,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,420000.0
82.0,117,0.6543388706676481,55.8333333333333,0,1,0,0,1,0,0,0,0,0,0,0.6403273434010903,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,446000.0
61.0,117,0.7753421727216315,79.1666666666667,0,1,0,0,1,0,0,0,0,0,0,0.7461530305343446,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,485000.0
67.0,117,0.4974775564711938,54.0,0,1,0,1,0,0,0,0,0,0,0,0.4210127729293091,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,385000.0
67.0,117,0.6308367457045668,54.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0.6464333302489264,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,430000.0
67.0,117,0.3245663343240715,54.5,0,1,0,1,0,0,0,0,0,0,0,0.3110268927835439,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,320000.0
67.0,117,0.3599118698913867,54.4166666666667,0,1,0,0,1,0,0,0,0,0,0,0.1992024776311922,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,385000.0
69.0,117,0.1477613016493182,94.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0.1251250963372887,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,670000.0
82.0,117,0.3566251819267722,54.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0.2570616191994415,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,461000.0
81.0,117,0.4107935015438938,56.8333333333333,0,1,0,0,1,0,0,0,0,0,0,0.4729415396692519,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,480000.0
60.0,117,0.5564346700575278,91.0833333333333,0,1,0,0,0,0,0,0,0,0,0,0.593229655317522,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,555000.0
82.0,117,0.7776258527469291,55.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0.8160947241483864,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,459000.0
69.0,117,0.4495470653363628,93.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0.4662166653154398,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,660000.0
82.0,117,0.4883704599721727,57.5833333333333,0,1,0,0,0,0,0,0,0,0,0,0.54978009842691,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,455000.0
67.0,117,0.3713876926190042,56.75,0,1,0,0,0,0,0,0,0,0,0,0.43654324537718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,430000.0
69.0,117,0.4495470653363628,93.6666666666667,0,1,0,0,1,0,0,0,0,0,0,0.4662166653154398,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,560000.0
67.0,117,0.1504506704466462,54.6666666666667,0,1,0,0,1,0,0,0,0,0,0,0.1357801263604806,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,400000.0
72.0,117,0.1504506704466462,54.6666666666667,0,1,0,0,1,0,0,0,0,0,0,0.1357801263604806,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,430000.0
67.0,117,1.245501201007417,55.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0.200583135562352,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,340000.0
82.0,117,1.1126967770358496,56.75,0,1,0,0,0,0,0,0,0,0,0,0.3053608020819501,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,409000.0
68.0,117,1.1126967770358496,56.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0.3053608020819501,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,340000.0
68.0,117,1.378312755751211,57.75,0,1,0,0,0,0,0,0,0,0,0,0.4694334490401023,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,370000.0
